,0,1,2,3,4,5,6,7,8
0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,99925.19,0.01,0.0,0.0,0.0,0.0,0.0,0.0,74.8
2,99841.34277307101,0.018530934677754567,0.001225220533454153,0.0,0.00022797378879128044,0.0,0.0,0.0,158.63724280000002
3,99749.77827761383,0.025770611469495493,0.0028956811995448023,0.00028103230381209626,0.00060082418501632,0.0003539141774992193,0.0,4.787449564616889e-05,250.19177244835242
4,99652.41251903707,0.031879345222917514,0.004631572252229918,0.0008078251443668219,0.0010573338362705744,0.00107177360233492,0.0001535027919910832,0.0002943783948493307,347.54758523171733
5,99550.75709302642,0.037001020858653796,0.006259692895264847,0.0014810092890120176,0.0015531243278350117,0.002050801329010574,0.0005173574959249405,0.0009575729212555658,449.19308639451503
6,99445.52198770338,0.041263990450009065,0.007711131936239818,0.0022144043250447417,0.002056684228095739,0.0031728004585972183,0.0010653150007969667,0.0022396802299269837,554.4182882900415
7,99336.42030553069,0.04478200759746921,0.008967960885208275,0.0029499895042458895,0.002546245700309111,0.0043392285377565135,0.0017370727222837828,0.004282993574148627,663.5100889708581
8,99223.26618916067,0.0476557688837703,0.01003602286870821,0.0036539717226968292,0.003007371458659287,0.005479162582976748,0.0024708614668355173,0.007161579235192646,776.6543461011906
9,99105.18058006896,0.0499737834348549,0.01093119055916464,0.0043093054091733266,0.0034310603579947633,0.006546740437300173,0.0032174706269363137,0.01089147325314095,894.7301189070511
10,98981.48740418699,0.051813900948008536,0.01167272053831982,0.004909356012720308,0.003812318410734657,0.007515628597580049,0.003943139519308405,0.015446622990470065,1018.4134821260966
11,98851.90289706971,0.061086505513559236,0.012280118831190404,0.005453499815523046,0.004149063273216918,0.008373471664579125,0.00462751960351241,0.020774093339555762,1147.9803586583641
12,98716.23621835455,0.19170559840043902,0.013885466160060683,0.005944342509716389,0.004613479809524954,0.009117285560789265,0.005260230988858968,0.02680613679464442,1283.5064491053618
13,98574.18278146071,0.45655778700409355,0.033409884380299425,0.006705670735684718,0.007830677551990689,0.01007660708612218,0.00583760168978602,0.033504960139742496,1425.2632953508341
14,98425.83029927747,0.8705080260411663,0.08040957970152358,0.012861861518089164,0.016118234517377487,0.016425768803603778,0.006532852026934654,0.04149424967983509,1573.125350150368
15,98271.16419134049,1.4496293188027207,0.16145332513147778,0.02994968172262214,0.03158753075876787,0.034344054751911476,0.010197276415233214,0.05373026633517697,1727.0649172057265
16,98109.3807440824,2.210534486335142,0.2820074451505736,0.06303614557215355,0.05620574630832096,0.06975496612971065,0.021226765156785714,0.07713926461778473,1887.8393510984624
17,97940.16911803518,3.1700944868857506,0.4471869760358521,0.11681395722299756,0.09182981853063515,0.12803835588884901,0.044519844542142493,0.12327254240502661,2055.7091259834515
18,97763.90359336318,4.345230805458859,0.6620513176094082,0.19585224394280737,0.1402271433260564,0.2140519435334435,0.08501076623790768,0.2083497675697399,2230.245632649279
19,97581.14883671021,5.7527131864164875,0.931704538430282,0.3047984342784375,0.20308714914111978,0.33222253194565826,0.14757279435966278,0.35308051158853637,2410.8259841437552
20,97391.87787371935,7.408314052504417,1.2613006966486993,0.448497671242023,0.2820254060170483,0.48662972038938496,0.23707809088692192,0.5824708709495268,2597.4158097721347
21,97194.79640884466,9.32605553383758,1.6558984248873838,0.632039733408624,0.3785674577413747,0.6810587360465294,0.35848871929781007,0.9256893565889588,2791.245793193655
22,96988.03616281091,11.518261138254001,2.1202845668214008,0.8607290654681318,0.4941219606200274,0.918990673509983,0.5169256223440428,1.4159928526193726,2994.118531309573
23,96769.55020537056,13.995638270921306,2.6589069584023726,1.1399995970469219,0.6299621412547967,1.2035465307280828,0.7176853429064913,2.090678104514994,3208.0133776837956
24,96537.3107475452,16.767298130554607,3.2758556645258268,1.4753340963035477,0.7872145999126999,1.5374360396567697,0.9662015008863485,2.9910186460792954,3434.888893777028
25,96289.60269162561,19.839565030902445,3.9748458316310002,1.872192849691173,0.9668562370667246,1.9229457596649846,1.2679838335307567,4.162162715987439,3676.390756116058
26,96024.44646380555,23.214924850753864,4.758962737831437,2.3359296030159,1.1696846569036403,2.3619415659866463,1.6285419327748314,5.652996000822924,3934.430554846507
27,95739.98908273703,26.892564339238923,5.6304008984177525,2.871642440037753,1.396281548752534,2.855823873789376,2.0533088145838265,7.515960877595564,4210.79493447072
28,95434.5064752238,30.868870754526725,6.59042961389273,3.4839628823520226,1.6469966269567935,3.4054482102107735,2.547521600691069,9.806814527213898,4507.143480560513
29,95105.92877212897,35.13761201531347,7.639414225775956,4.1768800282807,1.9219405673115109,4.011077500184399,3.1160382469292016,12.584297010692023,4825.4839682766915
30,94751.18752452447,39.687703710832814,8.776762647020407,4.953609491063722,2.220977767344947,4.672378599017873,3.763135281502939,15.909690003354736,5168.828217975535
31,94368.4223226011,44.502398060105506,10.000686757848825,5.816593754913778,2.543735274411175,5.3885629759590525,4.492427694130381,19.84627169891472,5538.987001182786
32,93954.3240043438,49.559400712853495,11.307577222652409,6.767145129546662,2.8895012446054675,6.158246642578361,5.306677566390638,24.458781365432337,5939.228665772314
